0.17,-0.79,2.07,-151.38,103.02,98.90,239,100.00
0.17,-0.79,2.52,-151.32,98.90,100.96,239,100.00
0.17,-0.79,2.30,-151.29,100.96,98.90,207,100.00
0.17,-0.79,3.76,-151.22,100.96,98.90,207,100.00
1.03,-3.01,4.92,-151.13,103.02,98.90,207,100.00
1.60,-3.05,4.95,-151.02,100.96,100.96,207,100.00
2.05,-3.10,4.15,-150.94,103.02,98.90,207,100.00
2.44,-3.16,5.07,-150.85,103.02,96.84,207,100.00
2.78,-3.74,6.04,-150.72,103.02,96.84,143,100.00
3.10,-3.65,5.83,-150.61,103.02,96.84,175,100.00
5.16,-5.37,6.40,-150.47,103.02,96.84,175,100.00
6.32,-7.14,6.81,-150.34,105.08,94.78,175,100.00
6.96,-9.64,7.75,-150.18,105.08,98.90,175,100.00
7.31,-10.81,8.06,-150.04,105.08,94.78,255,100.00
7.50,-18.98,10.99,-149.86,109.20,90.66,127,100.00
7.61,-33.65,15.73,-149.58,113.32,94.78,119,100.00
7.66,-34.94,19.44,-149.22,113.32,86.54,119,100.00
7.70,-34.95,26.71,-148.80,131.87,74.18,119,100.00
7.71,-34.96,44.02,-148.00,140.11,67.99,119,100.00
7.72,-34.96,58.20,-146.82,140.11,70.05,123,100.00
7.73,-34.96,63.09,-145.48,135.99,67.99,123,100.00
7.73,-34.97,61.54,-144.19,135.99,63.87,127,100.00
6.58,-23.99,60.26,-142.92,133.93,63.87,125,100.00
5.95,-23.72,58.05,-141.64,131.87,70.05,125,100.00
5.60,-23.57,55.15,-140.45,127.75,72.12,127,100.00
3.75,-7.69,51.15,-139.33,123.63,76.24,126,100.00
2.08,-1.08,46.12,-138.33,121.57,74.18,254,100.00
0.91,1.76,41.23,-137.42,117.45,86.54,255,100.00
0.38,0.94,32.50,-136.67,113.32,92.72,255,100.00
0.22,-0.22,23.67,-136.13,111.26,96.84,255,100.00
0.19,-0.65,17.12,-135.73,107.14,100.96,255,100.00
0.18,-0.76,10.89,-135.50,105.08,100.96,255,100.00
0.18,-0.78,7.37,-135.35,103.02,96.84,255,100.00
0.00,0.88,5.68,-135.27,96.84,98.90,247,100.00
-0.14,1.33,3.02,-135.20,96.84,98.90,247,100.00
-0.17,0.90,0.41,-135.22,94.78,96.84,151,100.00
-0.17,0.81,0.87,-135.25,90.66,98.90,31,100.00
-0.17,0.80,2.18,-135.33,94.78,98.90,255,100.00
-0.17,0.79,0.74,-135.38,96.84,98.90,255,100.00
-0.17,0.79,0.18,-135.38,96.84,98.90,255,100.00
-0.17,0.79,0.57,-135.43,96.84,98.90,255,100.00
-0.17,0.79,0.72,-135.46,94.78,100.96,255,100.00
-0.17,0.79,0.87,-135.50,96.84,98.90,255,100.00
-0.17,0.79,0.57,-135.52,94.78,96.84,255,100.00
-0.17,0.79,0.80,-135.53,94.78,94.78,255,100.00
-0.17,0.79,1.78,-135.50,98.90,98.90,255,100.00
-0.17,0.79,2.13,-135.45,100.96,103.02,255,100.00
